month,revenue_tm0,revenue_tm1,streams_tm0,streams_tm1,streams_tm2,facebook_likes,facebook_talks,instagram_followers,spotify_followers,spotify_listeners,spotify_popularity,wikipedia_views,youtube_comments,youtube_subscribers,youtube_videos,youtube_views
2/1/18,2469.673897,3268.961821,483616,667268,934773,655967,0,74303,2500,0,48,136,0,184737,41,14592367
9/1/18,5090.845794,1424.888697,966545,285469,253127,0,0,0,2784,111165,45,110,0,347164,51,34535288
11/1/18,5503.484315,6159.026226,1164947,1215165,966545,0,0,0,0,0,0,103,0,337409,54,37599084
3/1/18,325.3560752,330.496959,56491,55568,57765,0,0,25161,5891,0,42,0,0,0,0,0
4/1/17,293.8340346,312.5461702,55420,56633,52477,0,0,0,635,0,44,0,0,0,0,0
2/1/17,2173.729065,2337.792474,509075,579433,592051,0,0,0,5243,0,47,0,0,0,0,0
4/1/17,2362.141415,2498.299961,605328,648833,509075,0,0,0,5608,0,44,0,0,0,0,0
6/1/18,1473.800311,1538.725706,510836,511406,508888,13522,10,0,7468,467023,50,1071,0,0,7,6334
9/1/18,1193.691242,1359.588072,431815,579317,481952,0,0,0,7753,403895,49,999,0,0,7,6500
11/1/17,82754.15326,102339.0386,14584208,17463925,16987397,1103,0,0,5396,0,68,0,0,181,840,129715
6/1/18,73109.5766,73602.86146,14250304,13665168,15029150,1124,0,0,5967,575358,62,142,0,227,1176,172277
9/1/18,5032.223375,5509.493345,830427,900968,1045571,0,0,0,82561,229387,49,767,0,5367,35,4192857
2/1/17,7272.859031,8992.921338,1865879,2216174,2261355,0,0,0,37449,0,52,134,0,0,0,0
11/1/17,15036.5385,9835.692878,8576470,2382472,1929553,143837,0,0,44328,0,53,233,730,62477,64,28412912
12/1/17,15168.65446,15036.5385,9352889,8576470,2382472,143963,0,0,45439,0,52,321,730,63555,64,28965185
10/1/17,3993.792088,3700.186607,657022,627538,749923,4246,0,0,36040,0,53,6,0,35774,61,9993210
4/1/18,2723.468297,2888.320692,506536,525164,494910,4374,31,0,50325,212247,51,7,0,41421,54,9964107
6/1/18,2345.299517,2530.060586,465355,500442,506536,4402,8,55942,54682,189828,49,6,0,42219,54,10257553
7/1/18,2277.509309,2345.299517,440737,465355,500442,4404,6,55199,56664,170141,46,8,0,42564,54,10422786
10/1/18,1329.688408,1472.335389,273159,297837,329491,0,0,446400,11440,141619,68,468,0,0,0,0
10/1/17,7803.818881,7401.244977,1269432,1194069,1242439,223886,0,0,73221,0,52,517,0,0,0,0
10/1/18,13202.01949,8389.393788,2189016,1468847,1511159,0,0,0,126059,280359,50,665,0,0,0,0
7/1/17,99.30633749,97.45501171,25120,21665,26572,0,0,0,8019,0,45,9,0,0,0,0
10/1/18,255.1530642,250.6745497,305028,298191,346829,0,0,90790,46638,177144,49,8,0,2655,335,179763
3/1/18,89.95310386,81.86525973,10675,9895,11286,53392,1304,0,9430,0,37,22,16,181,10,30049
11/1/17,25.44617292,36.09913161,26852,37971,43793,90158,0,0,11887,0,41,24,0,971,189,6786
3/1/17,1265.928603,1183.709435,304170,271983,304546,0,0,0,6670,0,39,0,0,0,0,0
5/1/17,1560.533337,1512.417493,340586,345548,304170,0,0,0,6828,0,40,0,0,0,0,0
5/1/17,124.8359189,166.4903071,27324,37867,43551,0,0,0,3597,0,41,0,0,0,0,0
8/1/17,85.26514112,106.2722614,17255,20295,22581,0,0,0,3846,0,46,0,0,0,0,0
10/1/18,98.12461159,102.3008291,20832,22986,55038,5486,4,1033,5008,109833,41,0,0,0,0,0
9/1/18,110.3791694,25.56367605,27640,12601,9110,0,0,0,1897,23505,30,0,0,0,0,0
10/1/18,544.1567868,522.1251099,110876,105542,97341,90413,1337,227509,212077,2904799,71,46,0,89927,19,5579417
5/1/18,6298.66799,7071.893053,1276717,1354872,1422262,329501,1104,68045,67022,149419,49,158,26,61953,26,9813972
6/1/18,6439.935286,6298.66799,1239843,1276717,1354872,328944,2415,69667,68741,144062,49,137,0,63329,26,9914676
7/1/18,6640.270265,6439.935286,1252603,1239843,1276717,0,0,71750,70827,135840,46,140,0,63914,26,10003323
11/1/18,5592.095917,5776.624759,1184631,1189808,1117640,325409,431,74790,77316,179269,50,139,0,65475,26,10308620
10/1/16,2993.709187,3716.90967,274628,285552,292741,0,0,0,0,0,0,8,0,0,0,0
11/1/16,2309.291171,2993.709187,236281,274628,285552,0,0,0,0,0,0,7,0,0,0,0
11/1/18,2910.737948,3280.525031,490823,520189,521092,0,0,0,19996,66859,44,14,0,149,16,57369
7/1/18,1729.093194,1999.444994,470027,481826,555326,0,0,72928,33299,192054,48,0,0,76567,28,18458756
11/1/18,1300.816274,1338.779535,527229,588228,393834,0,0,0,38296,222792,51,0,0,77219,28,18714555
10/1/18,557.6191346,489.6820372,165651,146985,141424,0,0,0,61336,306061,52,111,0,1287,3766,289966
3/1/17,182.3243761,180.8309272,36701,32443,38928,0,0,0,7382,0,38,0,0,0,0,0
6/1/17,167.2864285,172.1077939,37071,40300,45150,0,0,0,7453,0,42,0,0,0,0,0
9/1/17,128.2060521,188.1645326,28285,38412,38478,0,0,0,7547,0,47,243,0,0,0,0
4/1/18,143.9189249,131.5167321,23390,20715,19602,0,0,0,7687,85087,40,269,0,0,0,0
10/1/18,95.71386608,92.16389992,17098,15954,14627,0,0,0,7916,82415,40,236,0,0,0,0
10/1/16,4600.739398,3698.29427,943895,752232,882199,0,0,0,0,0,0,143,0,0,0,0
11/1/16,11142.52416,4600.739398,1840240,943895,752232,0,0,0,0,0,0,100,0,0,0,0
1/1/17,16059.73737,13870.7719,4499827,2404102,1840240,0,0,0,8309,0,59,115,0,0,0,0
2/1/17,13616.25305,16059.73737,3969268,4499827,2404102,0,0,0,8595,0,59,116,0,0,0,0
4/1/17,10552.48972,11023.42877,2371858,2588763,3969268,52718,0,0,9440,0,54,102,0,985,9,435705
5/1/17,9512.762611,10552.48972,2196521,2371858,2588763,52779,0,0,9919,0,55,93,0,985,9,439000
7/1/17,9241.441655,8563.665232,2265948,2273483,2196521,52848,0,0,10734,0,54,85,0,990,9,445423
8/1/17,8527.379198,9241.441655,2287104,2265948,2273483,52958,0,0,11049,0,53,91,0,994,9,448270
9/1/17,8310.742171,8527.379198,2103019,2287104,2265948,52955,0,0,11308,0,53,121,0,995,9,450881
12/1/17,6040.274026,6330.481613,2036519,1768697,2199569,52931,0,0,13270,0,64,103,0,1001,9,460210
4/1/18,7116.789746,8174.623838,1800870,1911015,1981407,52504,43,0,14905,1441397,60,97,0,1035,9,476057
10/1/18,6429.441066,7364.337762,1764635,1947127,1879902,51958,22,0,17292,993641,57,102,0,1064,9,496610
10/1/16,16178.29298,14700.94054,985116,963731,1176001,0,0,0,0,0,0,25,0,0,0,0
12/1/16,21145.8216,27654.43428,1721403,1950320,985116,0,0,0,0,0,0,19,0,0,0,0
1/1/17,53800.45516,21145.8216,3278209,1721403,1950320,0,0,0,4911,0,42,30,0,0,0,0
2/1/17,34271.2228,53800.45516,2603579,3278209,1721403,0,0,0,5488,0,43,27,0,0,0,0
4/1/17,24891.70284,25780.20245,2401673,2362782,2603579,0,0,0,7377,0,40,35,0,0,0,0
6/1/17,31070.96903,42425.61661,2832569,3664221,2401673,0,0,0,10186,0,46,27,0,0,0,0
7/1/17,35177.97981,31070.96903,3409285,2832569,3664221,0,0,0,11637,0,47,46,0,0,0,0
11/1/17,60679.402,88932.86217,6214077,7712861,8903822,0,0,43871,24579,0,57,35,0,0,0,0
1/1/18,66538.88256,73475.42949,6370284,7507755,6214077,0,0,48079,40569,0,54,32,0,0,0,0
5/1/18,109024.9031,139409.726,11474484,12465949,7433631,0,0,65497,85524,284633,55,49,0,0,0,0
7/1/18,141878.1375,90503.16183,13461070,10686129,11474484,0,0,71447,101642,224906,51,38,0,0,0,0
8/1/18,217135.907,141878.1375,18127651,13461070,10686129,0,0,76347,109559,282855,53,58,0,0,0,0
10/1/18,148728.0154,172219.7705,16368114,17193396,18127651,0,0,86706,145620,327126,58,37,0,0,0,0
10/1/16,6547.395708,9293.43888,26262,24571,29800,0,0,0,0,0,0,22,0,0,0,0
5/1/17,18287.28618,18689.04459,1272478,1172686,1108241,0,0,0,3258,0,36,20,0,0,0,0
6/1/17,39909.14662,18287.28618,1947678,1272478,1172686,0,0,0,3849,0,39,18,0,0,0,0
8/1/17,23535.47374,23380.67587,1432024,1503788,1947678,0,0,0,4939,0,42,41,0,0,0,0
11/1/17,25059.25968,35632.23998,1821804,2088797,1538993,0,0,117319,7839,0,50,29,0,61481,96,33318095
6/1/18,41986.89165,44653.24065,2568683,2412481,1836820,0,0,139536,30058,67807,48,61,0,75698,96,35485066
9/1/18,26347.4686,24351.9542,1982195,1819290,2295968,0,0,0,35079,61394,47,42,0,79456,96,36108384
10/1/18,23619.38686,26347.4686,2083190,1982195,1819290,0,0,154378,39565,62047,48,45,0,81195,96,36314359
4/1/17,1634.330704,1675.124575,306346,307651,297534,0,0,0,7934,0,47,7,0,0,0,0
5/1/17,1449.382672,1634.330704,266603,306346,307651,0,0,0,8053,0,48,7,0,0,0,0
6/1/17,1369.852786,1449.382672,247752,266603,306346,0,0,0,8143,0,49,6,0,0,0,0
11/1/18,4091.265713,4613.965777,724876,781066,843693,0,0,0,12904,85769,52,12,0,0,0,0
11/1/16,12227.3972,14562.22366,1804304,2036797,1985803,0,0,0,0,0,0,47,0,0,0,0
12/1/17,10143.61414,10546.29563,1852401,1818330,1983493,331719,0,65648,78679,0,66,73,2,215322,33,110757384
9/1/18,837.4113384,813.296614,243094,285139,278899,0,0,0,2157,77830,39,0,0,0,0,0
10/1/18,863.6335652,837.4113384,287372,243094,285139,0,0,0,2201,85374,40,0,0,0,0,0
11/1/17,4901.217397,500.6933098,4155018,130085,122574,3385,0,1866,19798,0,55,50,0,0,0,0
10/1/18,833.7014616,779.7293335,197878,186463,204939,0,0,10708,11279,34033,37,600,0,0,0,0
3/1/17,289.4140145,293.2809063,182139,172743,169760,0,0,0,13839,0,36,0,0,0,0,0
4/1/17,299.8229434,289.4140145,206489,182139,172743,0,0,0,14710,0,35,0,0,0,0,0
10/1/18,367.3945206,378.353923,247039,349520,199694,0,0,114383,33747,70924,40,0,0,74081,18,24720801
11/1/16,94.28423722,122.0553778,16998,21259,21524,0,0,0,0,0,0,105,0,0,0,0
7/1/18,68.04385002,70.23292399,17444,17618,18350,0,0,0,39959,109658,39,142,0,1393,22,638046
12/1/17,888.7097475,943.032192,180322,184563,217008,3395,0,40864,1906,0,51,0,0,429,25,311918
11/1/17,7685.047963,11103.50607,327350,300328,444400,0,0,0,25002,0,40,838,0,0,0,0
5/1/18,411.7081025,440.0568803,76253,81320,95510,0,0,13059,3402,130965,48,0,3,6077,4,134717
7/1/17,117.0190921,109.193684,23413,22913,23349,0,0,0,3167,0,36,0,0,0,0,0
8/1/17,110.6470859,117.0190921,24328,23413,22913,0,0,0,3266,0,38,0,0,0,0,0
10/1/18,2751.492059,3357.988272,380406,284956,132563,0,0,0,6088,14542,39,1635,0,0,0,0
6/1/17,69.09766168,78.62455432,12298,11919,9950,0,0,0,26679,0,48,236,0,0,0,0
10/1/16,917.9935148,915.2618834,234432,221582,265796,0,0,0,0,0,0,30,0,0,0,0
8/1/18,1083.057418,1015.325056,214692,251665,230990,0,0,9128,23944,22706,28,65,0,0,7,29233
9/1/17,558.4954089,711.6609517,140453,187271,231213,30137,0,0,12998,0,57,2634,0,128334,194,15517872
3/1/18,278.7149891,285.0366125,74851,74812,102615,34177,1125,25430,18070,0,59,3625,0,315435,221,43215216
7/1/17,124.8561948,122.7482783,26566,26469,26410,0,0,0,1931,0,31,0,0,0,0,0
10/1/17,133.9940344,110.4479831,41718,23394,25121,0,0,0,2312,0,32,0,0,0,0,0
1/1/17,2634.730014,2669.19294,439834,467338,462708,0,0,0,8463,0,46,0,0,0,0,0
5/1/17,5294.53325,7771.854826,921718,1401423,988305,0,0,0,8678,0,50,0,0,0,0,0
6/1/17,5099.348627,5294.53325,847930,921718,1401423,0,0,0,8703,0,50,0,0,0,0,0
3/1/18,5181.224316,3790.627938,763889,551070,516298,19064,69,6752,9028,0,47,0,0,346,4,49088
6/1/18,4483.2173,4788.45557,709466,748892,746558,18936,1,6561,9428,142064,47,0,0,368,4,61060
11/1/18,2545.661021,2886.786184,433889,465481,59684,0,0,0,0,0,0,0,0,394,4,72231
10/1/17,3978.333353,3620.271837,526955,472987,500776,496,0,0,8673,0,42,154,0,8758,113,530727
9/1/18,1629.596806,1602.218524,566834,494810,539199,54784,17,0,3756,111423,39,136,0,0,0,0
9/1/17,224.2968613,233.7489541,54600,59940,60445,183707,0,59465,3047,0,31,533,17,2223,76,588590
12/1/17,673.7971683,1250.904021,122993,191126,62445,185608,0,65518,3959,0,37,0,17,2263,76,597789
10/1/18,549.4200139,470.5931655,189080,194074,207254,0,0,89951,6679,59040,36,316,0,2417,76,626849
10/1/18,1967.69841,1608.111833,190126,162449,162201,0,0,92575,98391,240443,55,54,0,62351,1,9434301
11/1/18,1730.422225,1967.69841,190937,190126,162449,0,0,92586,106857,269312,55,124,0,63985,1,9553083
7/1/18,4167.235977,4435.078186,1102422,1192109,1174381,0,0,0,5817,281877,45,78,0,0,0,0
10/1/18,5660.994526,4895.140245,1635309,1479154,1369622,0,0,0,6248,382911,51,94,0,0,0,0
4/1/18,184.4119729,195.9397726,49873,58719,39781,32288,173,0,8207,3972,24,88,0,0,0,0
11/1/17,324.4289554,326.5470832,46312,48820,44631,268943,0,29503,21439,0,44,77,0,0,0,0
6/1/17,944.1311683,1366.508491,149645,211092,109771,0,0,0,1332,0,35,0,0,0,0,0
7/1/17,603.437022,944.1311683,95747,149645,211092,0,0,0,1418,0,33,0,0,0,0,0
9/1/17,445.8361218,438.010771,84700,71650,95747,3175,0,914,1565,0,32,0,1,3,4,485
10/1/17,711.0011675,445.8361218,151770,84700,71650,3251,0,967,1638,0,36,0,1,3,4,485
11/1/17,559.2103821,711.0011675,135632,151770,84700,3271,0,985,1697,0,37,0,1,3,4,486
1/1/18,530.0834433,523.0434866,108154,129045,135632,3286,0,991,1826,0,34,0,1,3,4,487
2/1/18,354.1343398,530.0834433,78844,108154,129045,3281,0,998,1866,0,33,0,1,3,4,487
4/1/18,234.8262659,359.5909643,56341,80099,78844,3266,3,1000,1933,15271,28,0,1,3,4,489
5/1/18,196.4906346,234.8262659,47058,56341,80099,3257,2,1000,1962,11078,25,0,0,3,4,489
9/1/18,170.7786109,191.5508205,42244,46168,48918,0,0,0,2041,9157,23,0,0,3,4,492
1/1/17,201.083746,100.9159511,30586,19436,18975,0,0,0,644,0,32,0,0,0,0,0
10/1/18,3772.502774,3839.084428,825951,793579,815093,0,0,48573,1968,171706,48,0,0,0,0,0
3/1/18,118.7598384,95.32166836,18511,14801,17761,35465,258,21444,2789,0,32,15,0,0,0,0
10/1/16,71.76926147,57.48772153,12809,10017,9006,0,0,0,0,0,0,143,0,0,0,0
11/1/16,70.49540937,71.76926147,13302,12809,10017,0,0,0,0,0,0,72,0,0,0,0
10/1/18,254.6803219,261.7736644,46512,44513,43171,0,0,0,11971,87256,41,62,0,794,470,54722
9/1/17,7427.146574,6991.865196,1620997,1653716,1712923,365016,0,92651,43573,0,59,787,434,14324,86,4882989
6/1/18,14364.16494,16776.44718,2806731,3146146,3735204,20613,31,0,54491,286940,55,0,0,78996,10,17800388
7/1/18,14125.90484,14364.16494,2647453,2806731,3146146,20603,26,0,56641,261833,51,0,0,80697,10,18630855
10/1/18,14377.62306,14148.99502,3060069,2809777,2657801,0,0,0,62604,290716,55,0,0,86492,10,21338030
1/1/17,1192.317028,1064.888016,254657,234627,230867,0,0,0,17011,0,50,269,0,0,0,0
10/1/18,2090.174383,1918.080682,473808,447299,442215,0,0,18862,30078,34444,46,193,0,8961,7,6115931
3/1/17,124.763446,107.215133,24993,20536,18224,0,0,0,1041,0,30,0,0,0,0,0
2/1/17,35.68412051,46.82316005,17439,20398,16954,0,0,0,1040,0,27,0,0,0,0,0
10/1/17,50.76148871,37.54705818,21818,14462,13691,4562598,0,4926430,1608,0,28,0,9,121640,53,33085486
10/1/18,558.1435926,31.47918701,138712,12345,11964,0,0,6021030,3532,14420,29,386,0,200782,57,47291350
3/1/18,2018.246554,1946.850126,362725,386443,434436,424026,14045,0,6189,0,44,549,33,1555007,46,423508501
2/1/18,472.9105999,532.9173497,217412,251554,289165,232433,0,108075,41064,0,55,0,0,1971,32,1192519
10/1/18,385.9954492,386.6832033,197667,273040,176939,0,0,164261,76562,810513,59,0,0,37381,43,3504186
10/1/18,112.0219706,124.0222024,30439,30409,26773,0,0,0,28491,78391,40,22,0,0,0,0
4/1/17,490.5359705,531.7444166,99336,107028,92504,0,0,0,5183,0,28,0,0,0,0,0
6/1/17,392.6788699,384.1263023,80517,81590,99336,0,0,0,5456,0,29,0,0,0,0,0
3/1/18,580.3771165,458.7324938,125409,99976,110044,80089,979,0,7207,0,30,357,0,0,0,0
10/1/18,770.039636,909.2936803,138042,148330,159084,0,0,0,9477,21844,32,327,0,0,0,0
9/1/17,976.9656423,299.1473712,151363,45217,4,113673,0,0,17085,0,41,141,58,3746,40,313912
8/1/18,845.0048547,926.4357235,190098,181138,127786,0,0,0,23023,74209,37,54,0,3878,42,334438
9/1/18,777.9419331,845.0048547,179918,190098,181138,0,0,0,23587,58477,38,54,0,3878,42,335301
10/1/18,1350.04544,777.9419331,296444,179918,190098,0,0,0,23941,71714,40,58,0,3887,42,336726
11/1/18,784.7890303,1350.04544,185331,296444,179918,0,0,0,24393,65899,40,47,0,3887,42,337921
11/1/18,2116.409583,2179.256787,1132562,679156,591484,0,0,0,24307,167627,47,225,0,1878,7580,108744
4/1/18,698.6813227,826.0346256,131034,148872,146597,46831,589,0,15297,28991,34,133,0,0,0,0
8/1/18,537.2775038,571.2930463,109675,114038,116596,0,0,0,17132,23640,29,101,0,0,0,0
9/1/18,22.62841299,8.097083357,14528,13000,8456,0,0,0,1887,76973,36,2841,0,0,0,0
10/1/17,296.0711346,267.599013,147243,127063,131606,0,0,0,2324,0,35,0,0,0,0,0
1/1/18,1309.191211,1089.86966,1387811,1027244,810981,745593,0,106226,33993,0,47,0,7,702332,63,105171822
2/1/18,1385.829358,1309.191211,1412744,1387811,1027244,746757,0,107737,34867,0,48,0,7,713297,66,107514222
3/1/18,1381.073501,1385.829358,1475242,1412744,1387811,749208,11110,110226,35851,0,49,0,7,725507,69,109878670
5/1/18,1195.732341,1401.913119,1161472,1151240,1475242,751034,7470,111114,37459,131225,47,0,3,746691,71,114075893
7/1/18,759.8995679,854.7611373,740184,834015,1161472,0,0,111210,38899,96739,44,0,0,765096,72,117979447
10/1/18,1218.358108,1427.680992,155111,171862,130260,0,0,131211,12851,57879,41,0,0,8945,11,373818
6/1/17,1679.815742,1831.965261,509551,569760,517868,0,0,0,9417,0,37,380,0,0,0,0
9/1/18,1698.24976,1842.028027,331396,370114,419676,0,0,0,2754,1061,16,0,0,99,14,7056
11/1/18,3020.408315,3865.271696,661150,849117,1131824,0,0,0,0,0,0,19,0,20,18,1170
3/1/17,2259.923233,2121.546915,423300,394193,436891,0,0,0,6690,0,43,0,0,0,0,0
5/1/17,1949.056955,2089.833575,394255,395485,423300,0,0,0,7684,0,44,0,0,0,0,0
6/1/17,2207.210812,1949.056955,441660,394255,395485,0,0,0,8260,0,46,0,0,0,0,0
7/1/17,2050.258018,2207.210812,408062,441660,394255,0,0,0,8795,0,47,0,0,0,0,0
10/1/17,2397.540734,1980.409007,441158,377433,407884,31682,0,0,10253,0,48,0,0,0,0,0
6/1/18,1697.40971,1858.35713,334821,377898,419284,32652,410,0,16658,58413,50,0,0,0,0,0
3/1/18,276.184848,219.3384385,63677,48884,49835,55768,38,0,8398,0,40,34,0,0,0,0
11/1/17,51.53554827,70.4135889,23871,23580,28288,3614,0,21363,2008,0,30,0,0,0,0,0
9/1/18,4643.531192,5123.585255,859804,903214,866309,0,0,0,21868,123740,42,40,0,0,0,0
3/1/18,249.5974654,215.8475971,29033,25656,29843,104247,3766,0,12169,0,41,11,1,1745,42,466517
3/1/18,83.56723018,87.13066789,21511,14880,16036,3866,7,0,3490,0,52,33,0,664,11,221699
8/1/18,588.6108167,679.7646369,117416,128282,141830,32078,900,0,7817,59593,35,25,0,2699,108,1020441
10/1/17,413.5504902,401.236458,156202,150659,153114,0,0,0,17729,0,44,23,0,0,0,0
11/1/17,494.9473451,413.5504902,205049,156202,150659,0,0,0,18357,0,44,28,0,0,0,0
11/1/17,339.1337061,151.8233157,62595,26649,23668,22693,0,0,2598,0,26,18,0,0,0,0
12/1/17,887.2364945,339.1337061,154236,62595,26649,22722,0,0,2689,0,33,17,0,0,0,0
1/1/18,230.3129241,887.2364945,38001,154236,62595,22733,0,0,2793,0,31,19,0,0,0,0
2/1/18,134.3842339,230.3129241,23567,38001,154236,22713,0,0,2843,0,25,16,0,0,0,0
1/1/17,2075.365144,1403.88242,417950,251656,347005,0,0,0,2695,0,41,0,0,0,0,0
2/1/17,2757.065033,2075.365144,522504,417950,251656,0,0,0,2742,0,42,0,0,0,0,0
9/1/17,2193.387745,2282.025767,393100,410326,488209,7317,0,17029,3687,0,50,21,14,51501,98,10137337
10/1/17,3471.874212,2193.387745,648876,393100,410326,7324,0,17148,3889,0,51,0,14,52159,99,10309664
10/1/18,3509.322572,3558.113043,732262,713577,758446,0,0,20603,10533,633405,56,32,0,59838,118,12588470
11/1/18,2901.093835,3509.322572,761066,732262,713577,0,0,0,10972,741900,57,30,0,60255,118,12734683
6/1/17,81.52188021,125.9507451,14455,19738,33254,0,0,0,7675,0,46,15,0,0,0,0
11/1/18,275.7232478,345.0324202,60533,71037,71548,0,0,0,255437,300790,59,0,0,1070275,130,417110123
4/1/17,166.4388031,147.8916457,48870,42723,33747,0,0,0,29875,0,39,39,0,0,0,0
10/1/18,100.8526774,58.67200589,24436,21825,21726,0,0,0,6178,17030,38,151,0,0,0,0
3/1/18,2414.992072,2269.64524,608636,537623,613441,237017,4559,142104,6447,0,45,77,0,86070,275,6779645
8/1/17,101.6618595,104.83753,26460,27347,27178,0,0,0,6725,0,61,68,0,0,0,0
10/1/18,173.3877747,252.0368418,40312,57956,28677,0,0,95959,8647,401601,57,56,0,1880900,20,208962159
2/1/17,965.4354556,1191.746181,227101,269853,235278,0,0,0,8321,0,39,16,0,0,0,0
3/1/17,937.28516,965.4354556,234547,227101,269853,0,0,0,8447,0,35,22,0,0,0,0
9/1/18,1587.293298,1479.566792,432672,433978,422216,0,0,0,12768,144599,41,58,0,4102,6,10061
11/1/18,1164.89609,1519.693211,473478,611750,432672,0,0,0,13103,133632,41,19,0,4207,12,20285
6/1/17,95.53312206,97.69633459,11932,11910,13209,0,0,0,5740,0,43,14,0,0,0,0
4/1/17,454.6566317,467.8034108,104678,136210,121086,474490,0,0,3377,0,26,505,0,0,0,0
2/1/18,441.7754803,440.8942743,91810,93439,67213,658258,0,0,5537,0,31,374,0,0,0,0
11/1/17,46.32919509,51.16132692,14930,19342,19242,700,0,0,2074,0,37,0,0,0,0,0
10/1/18,248.1732175,277.8449934,212103,204390,243412,0,0,919811,29689,17496,41,54,0,0,0,0
11/1/18,189.4624645,248.1732175,185115,212103,204390,0,0,0,31477,16958,41,54,0,0,0,0
1/1/18,20433.73749,19578.92552,5764673,5630594,5570196,1386065,0,87923,181940,0,58,2459,494,124892,28,37509444
9/1/18,18363.83975,18417.85722,3970507,4077326,4119913,0,0,0,229587,264406,57,1965,0,145528,29,43956578
9/1/18,187.0957689,155.7352791,61142,54841,49229,0,0,0,7093,13269,28,21,0,391,28,17586
11/1/17,94.63320399,99.01287432,16960,18391,17444,10592,0,0,2218,0,30,0,0,600,239,116711
11/1/16,5473.374668,4537.854202,751966,659371,647091,0,0,0,0,0,0,1452,0,0,0,0
2/1/17,2957.144799,4434.529629,494630,662978,675324,0,0,0,14898,0,51,1440,0,0,0,0
8/1/18,1688.154504,1993.277271,327070,360445,359571,0,0,7198,22505,151547,41,1361,0,0,0,0
10/1/18,1507.460282,1473.871124,296912,287307,327070,0,0,7173,22920,154353,44,1171,0,0,0,0
11/1/17,287.9092706,171.6855996,529825,277856,281650,99712,0,0,2485,0,31,0,0,349,255,3311
9/1/17,405.80278,432.6727751,93865,96249,95426,0,0,0,8618,0,38,0,8,6437,21,805484
4/1/17,5962.219135,6331.237444,1176057,1270577,1133084,0,0,0,34548,0,52,0,0,0,0,0
5/1/17,5607.355792,5962.219135,1132422,1176057,1270577,0,0,0,35941,0,53,0,0,0,0,0
7/1/18,2716.019905,2713.930706,589854,560566,726698,0,0,63387,54081,143154,47,0,0,12404,6,1516853
6/1/17,3860.000127,3921.61046,724588,768599,751026,0,0,0,9251,0,56,0,0,0,0,0
4/1/17,4340.087222,4957.775368,8218175,10608424,11698345,0,0,0,64117,0,50,67,0,0,0,0
9/1/17,4572.50103,4400.448766,8032157,7878770,7840484,12191751,0,3279496,72219,0,56,50,159,135854,300,64537938
11/1/17,4567.136375,4854.472009,5097510,7910591,8032157,12642276,0,3467468,75369,0,57,48,159,137588,307,65322026
